round,weighted_error,alpha,acc_on_training_data,f1_on_training_data,unweighted_error,noisy_weight,clean_weight,val_acc,val_f1
277,0.8381726473818508,0.55253051731011,0.8433928571428572,0.8427030743798035,0.8729464285714286,0.7222885978247253,0.2777114021752747,0.8135,0.8122488121157408
278,0.8432662254185684,0.5144905247646061,0.8432321428571429,0.8425782650632853,0.9102142857142858,0.7212559198694077,0.2787440801305923,0.8136428571428571,0.8124634227504263
279,0.8443268155168006,0.5064437739811192,0.843,0.8423585025034483,0.8965535714285714,0.718252786674112,0.28174721332588804,0.8138571428571428,0.8126985852427995
280,0.829303083045057,0.6165284566862248,0.8430357142857143,0.8423586831600737,0.8771964285714285,0.7143086384587367,0.2856913615412633,0.8137142857142857,0.8124859473361891
281,0.8507763799302831,0.4565212432826622,0.842875,0.8422296178042578,0.8795714285714286,0.7132083923931956,0.28679160760680455,0.8145,0.8133209301120157
282,0.8385274810429049,0.5499121894849175,0.8430714285714286,0.8424225895310267,0.8456607142857143,0.7149866272697682,0.28501337273023186,0.8142857142857143,0.8131375970061642
283,0.8600208221189527,0.3817616587424386,0.8435714285714285,0.8429171920391105,0.8456071428571429,0.7146466649320766,0.2853533350679234,0.8149285714285714,0.8138061664025299
284,0.8555528603313391,0.4183903222815992,0.8438928571428571,0.8432168956926972,0.8836071428571428,0.7136158432070999,0.28638415679290014,0.8150714285714286,0.8138975381777703
285,0.8380863778211987,0.5531664026126382,0.8442321428571429,0.8436122215223504,0.8963571428571429,0.7147018561858218,0.2852981438141782,0.8148571428571428,0.8137171167331628
286,0.8360460430118313,0.5681265287294839,0.8444642857142857,0.8438198064940806,0.8563392857142857,0.7120373406594239,0.28796265934057613,0.8146428571428571,0.8134943888280981
287,0.846449672634287,0.4902022098701808,0.8444464285714286,0.8437904990614811,0.7572142857142857,0.7122451984766563,0.2877548015233437,0.8142857142857143,0.8131165201254331
288,0.8460623810534359,0.49317893255295164,0.8445178571428571,0.8438687865988982,0.9006071428571428,0.7245234543038175,0.2754765456961826,0.8130714285714286,0.811947382103971
289,0.8458297789765394,0.4949637681642529,0.8436964285714286,0.8430610003223331,0.8437857142857143,0.71954325755888,0.28045674244112007,0.8130714285714286,0.811963830876038
290,0.8374355287436828,0.5579549664842685,0.8439821428571429,0.8433238650988631,0.8743214285714286,0.7194191272137136,0.2805808727862864,0.8133571428571429,0.8122047529129361
291,0.8393993249785112,0.5434590352348945,0.8442857142857143,0.8436420545756057,0.8114285714285714,0.717901834062776,0.28209816593722403,0.8135714285714286,0.8124758651873533
292,0.8453118541905214,0.49893008753489987,0.8450178571428572,0.8443966089685017,0.91475,0.7226927223001132,0.27730727769988683,0.8138571428571428,0.8127682267777386
293,0.846651390239027,0.4886493739076103,0.8451607142857143,0.8445228993489616,0.9136964285714285,0.7190569148804091,0.280943085119591,0.8141428571428572,0.8130328570558755
294,0.8458976381396418,0.49444328916902003,0.8450535714285714,0.8444195150983795,0.8818928571428571,0.7178667856319614,0.28213321436803873,0.8133571428571429,0.8122339430431668
